tiempo,yaw1,pitch1,roll1,yaw2,pitch2,roll2,yaw3,pitch3,roll3,yaw4,pitch4,roll4,yaw5,pitch5,roll5,yaw6,pitch6,roll6,paso,dist
89.865,-0.31,0.01,0.31,0.36,0.01,-0.71,-0.32,-0.04,0.87,-1.01,-0.12,-0.47,-1.17,-0.02,0.87,-0.31,-0.07,0.89,0.00,4.00
89.875,-0.31,0.01,0.31,0.36,0.01,-0.71,-0.32,-0.04,0.87,-1.01,-0.12,-0.47,-1.17,-0.02,0.87,-0.31,-0.07,0.89,0.00,5.00
89.884,-0.31,0.01,0.31,0.36,0.01,-0.71,-0.32,-0.04,0.87,-1.01,-0.12,-0.47,-1.17,-0.02,0.87,-0.31,-0.07,0.89,0.00,5.00
89.895,-0.31,0.01,0.31,0.36,0.01,-0.71,-0.32,-0.04,0.87,-1.01,-0.12,-0.47,-1.17,-0.02,0.87,-0.31,-0.07,0.89,0.00,5.00
89.903,-0.29,0.09,0.29,0.36,0.01,-0.71,-0.32,-0.04,0.87,-1.01,-0.12,-0.47,-1.17,-0.02,0.87,-0.31,-0.07,0.89,0.00,4.00
89.914,-0.29,0.09,0.29,0.36,0.01,-0.71,-0.32,-0.04,0.87,-1.01,-0.12,-0.47,-1.24,0.00,0.86,-0.31,-0.07,0.89,0.00,4.00
89.923,-0.29,0.09,0.29,0.36,0.01,-0.71,-0.32,-0.04,0.87,-1.01,-0.12,-0.47,-1.24,0.00,0.86,-0.37,-0.05,0.87,0.00,4.00
89.933,-0.29,0.09,0.29,0.36,0.01,-0.71,-0.37,-0.01,0.85,-1.01,-0.19,-0.48,-1.24,0.00,0.86,-0.37,-0.05,0.87,0.00,4.00
89.944,-0.29,0.09,0.29,0.36,0.01,-0.71,-0.37,-0.01,0.85,-1.01,-0.19,-0.48,-1.24,0.00,0.86,-0.37,-0.05,0.87,0.00,4.00
89.952,-0.29,0.09,0.29,0.36,0.01,-0.71,-0.37,-0.01,0.85,-1.01,-0.19,-0.48,-1.24,0.00,0.86,-0.37,-0.05,0.87,0.00,5.00
89.963,-0.29,0.09,0.29,0.36,0.01,-0.71,-0.37,-0.01,0.85,-1.01,-0.19,-0.48,-1.24,0.00,0.86,-0.37,-0.05,0.87,0.00,5.00
89.972,-0.29,0.09,0.29,0.40,-0.01,-0.71,-0.37,-0.01,0.85,-1.01,-0.19,-0.48,-1.24,0.00,0.86,-0.37,-0.05,0.87,0.00,5.00
89.982,-0.29,0.09,0.29,0.40,-0.01,-0.71,-0.37,-0.01,0.85,-1.01,-0.19,-0.48,-1.24,0.00,0.86,-0.37,-0.05,0.87,0.00,5.00
89.992,-0.31,0.09,0.32,0.40,-0.01,-0.71,-0.37,-0.01,0.85,-1.01,-0.19,-0.48,-1.24,0.00,0.86,-0.37,-0.05,0.87,0.00,4.00
90.002,-0.31,0.09,0.32,0.40,-0.01,-0.71,-0.37,-0.01,0.85,-1.01,-0.19,-0.48,-1.24,0.00,0.86,-0.37,-0.05,0.87,0.00,4.00
90.011,-0.31,0.09,0.32,0.40,-0.01,-0.71,-0.37,-0.01,0.85,-1.01,-0.19,-0.48,-1.24,0.00,0.86,-0.37,-0.05,0.87,0.00,4.00
90.021,-0.31,0.09,0.32,0.40,-0.01,-0.71,-0.37,-0.01,0.85,-1.01,-0.19,-0.48,-1.24,0.00,0.86,-0.37,-0.05,0.87,0.00,5.00
90.031,-0.31,0.09,0.32,0.40,-0.01,-0.71,-0.37,-0.01,0.85,-1.01,-0.19,-0.48,-1.24,0.00,0.86,-0.37,-0.05,0.87,0.00,5.00
90.04,-0.31,0.09,0.32,0.40,-0.01,-0.71,-0.37,-0.01,0.85,-1.01,-0.19,-0.48,-1.24,0.00,0.86,-0.37,-0.05,0.87,0.00,5.00
90.051,-0.31,0.09,0.32,0.40,-0.01,-0.71,-0.37,-0.01,0.85,-1.01,-0.19,-0.48,-1.24,0.00,0.86,-0.37,-0.05,0.87,0.00,5.00
90.06,-0.31,0.09,0.32,0.40,-0.01,-0.71,-0.35,-0.02,0.86,-1.01,-0.19,-0.48,-1.24,0.00,0.86,-0.37,-0.05,0.87,0.00,5.00
90.07,-0.31,0.09,0.32,0.40,-0.01,-0.71,-0.35,-0.02,0.86,-1.01,-0.19,-0.48,-1.24,0.00,0.86,-0.36,-0.07,0.88,0.00,5.00
90.079,-0.31,0.09,0.32,0.40,-0.01,-0.71,-0.35,-0.02,0.86,-1.01,-0.19,-0.48,-1.24,0.00,0.86,-0.36,-0.07,0.88,0.00,5.00
90.09,-0.31,0.09,0.32,0.38,0.03,-0.74,-0.35,-0.02,0.86,-1.01,-0.16,-0.50,-1.24,0.00,0.86,-0.36,-0.07,0.88,0.00,5.00
90.098,-0.31,0.09,0.32,0.38,0.03,-0.74,-0.35,-0.02,0.86,-1.01,-0.16,-0.50,-1.23,-0.02,0.87,-0.36,-0.07,0.88,0.00,5.00
90.109,-0.31,0.09,0.32,0.38,0.03,-0.74,-0.35,-0.02,0.86,-1.01,-0.16,-0.50,-1.23,-0.02,0.87,-0.36,-0.07,0.88,0.00,5.00
90.12,-0.31,0.09,0.32,0.38,0.03,-0.74,-0.35,-0.02,0.86,-1.01,-0.16,-0.50,-1.23,-0.02,0.87,-0.36,-0.07,0.88,0.00,5.00
90.128,-0.32,0.10,0.32,0.38,0.03,-0.74,-0.35,-0.02,0.86,-1.01,-0.16,-0.50,-1.23,-0.02,0.87,-0.36,-0.07,0.88,0.00,5.00
90.139,-0.32,0.10,0.32,0.38,0.03,-0.74,-0.35,-0.02,0.86,-1.01,-0.16,-0.50,-1.23,-0.02,0.87,-0.36,-0.07,0.88,0.00,5.00
90.148,-0.32,0.10,0.32,0.38,0.03,-0.74,-0.35,-0.02,0.86,-1.01,-0.16,-0.50,-1.23,-0.02,0.87,-0.36,-0.07,0.88,0.00,5.00
90.158,-0.32,0.10,0.32,0.38,0.03,-0.74,-0.43,-0.03,0.88,-1.01,-0.16,-0.50,-1.23,-0.02,0.87,-0.42,-0.07,0.92,0.00,5.00
90.167,-0.32,0.10,0.32,0.38,0.03,-0.74,-0.43,-0.03,0.88,-1.01,-0.16,-0.50,-1.23,-0.02,0.87,-0.42,-0.07,0.92,0.00,5.00
90.177,-0.32,0.10,0.32,0.38,0.03,-0.74,-0.43,-0.03,0.88,-1.01,-0.16,-0.50,-1.23,-0.02,0.87,-0.42,-0.07,0.92,0.00,5.00
90.188,-0.32,0.10,0.32,0.38,0.03,-0.74,-0.43,-0.03,0.88,-0.96,-0.28,-0.49,-1.23,-0.02,0.87,-0.42,-0.07,0.92,0.00,5.00
90.197,-0.32,0.10,0.32,0.38,0.03,-0.74,-0.43,-0.03,0.88,-0.96,-0.28,-0.49,-1.23,-0.02,0.87,-0.42,-0.07,0.92,0.00,5.00
90.207,-0.32,0.10,0.32,0.47,0.00,-0.72,-0.43,-0.03,0.88,-0.96,-0.28,-0.49,-1.23,-0.02,0.87,-0.42,-0.07,0.92,0.00,5.00
90.216,-0.32,0.10,0.32,0.47,0.00,-0.72,-0.43,-0.03,0.88,-0.96,-0.28,-0.49,-1.23,-0.02,0.87,-0.42,-0.07,0.92,0.00,5.00
90.227,-0.32,0.10,0.32,0.47,0.00,-0.72,-0.43,-0.03,0.88,-0.96,-0.28,-0.49,-1.23,-0.02,0.87,-0.42,-0.07,0.92,0.00,5.00
90.236,-0.32,0.10,0.32,0.47,0.00,-0.72,-0.43,-0.03,0.88,-0.96,-0.28,-0.49,-1.23,-0.02,0.87,-0.42,-0.07,0.92,0.00,5.00
90.246,-0.32,0.10,0.32,0.47,0.00,-0.72,-0.43,-0.03,0.88,-0.96,-0.28,-0.49,-1.23,-0.02,0.87,-0.42,-0.07,0.92,0.00,5.00
90.255,-0.31,0.11,0.30,0.47,0.00,-0.72,-0.43,-0.03,0.88,-0.96,-0.28,-0.49,-1.23,-0.02,0.87,-0.42,-0.07,0.92,0.00,5.00
90.265,-0.31,0.11,0.30,0.47,0.00,-0.72,-0.43,-0.03,0.88,-0.96,-0.28,-0.49,-1.23,-0.02,0.87,-0.42,-0.07,0.92,0.00,5.00
90.276,-0.31,0.11,0.30,0.47,0.00,-0.72,-0.43,-0.03,0.88,-0.96,-0.28,-0.49,-1.23,-0.02,0.87,-0.39,-0.08,0.85,0.00,5.00
90.285,-0.31,0.11,0.30,0.47,0.00,-0.72,-0.43,-0.03,0.88,-0.96,-0.28,-0.49,-1.23,-0.02,0.87,-0.39,-0.08,0.85,0.00,5.00
90.295,-0.31,0.11,0.30,0.47,0.00,-0.72,-0.40,-0.05,0.82,-0.96,-0.28,-0.49,-1.23,-0.02,0.87,-0.39,-0.08,0.85,0.00,5.00
90.304,-0.31,0.11,0.30,0.47,0.00,-0.72,-0.40,-0.05,0.82,-0.96,-0.28,-0.49,-1.23,-0.02,0.87,-0.39,-0.08,0.85,0.00,5.00
90.314,-0.31,0.11,0.30,0.44,0.04,-0.73,-0.40,-0.05,0.82,-0.96,-0.28,-0.49,-1.23,-0.02,0.87,-0.39,-0.08,0.85,0.00,5.00
90.323,-0.31,0.11,0.30,0.44,0.04,-0.73,-0.40,-0.05,0.82,-0.99,-0.19,-0.53,-1.23,-0.02,0.87,-0.39,-0.08,0.85,0.00,5.00
90.334,-0.31,0.11,0.30,0.44,0.04,-0.73,-0.40,-0.05,0.82,-0.99,-0.19,-0.53,-1.23,-0.02,0.87,-0.39,-0.08,0.85,0.00,5.00
90.344,-0.31,0.11,0.30,0.44,0.04,-0.73,-0.40,-0.05,0.82,-0.99,-0.19,-0.53,-1.23,-0.02,0.87,-0.39,-0.08,0.85,0.00,5.00
90.353,-0.31,0.11,0.30,0.44,0.04,-0.73,-0.40,-0.05,0.82,-0.99,-0.19,-0.53,-1.23,-0.02,0.87,-0.39,-0.08,0.85,0.00,5.00
90.364,-0.31,0.11,0.30,0.44,0.04,-0.73,-0.40,-0.05,0.82,-0.99,-0.19,-0.53,-1.23,-0.02,0.87,-0.42,-0.12,0.89,0.00,5.00
90.373,-0.38,0.13,0.33,0.44,0.04,-0.73,-0.40,-0.05,0.82,-0.99,-0.19,-0.53,-1.23,-0.02,0.87,-0.42,-0.12,0.89,0.00,4.00
90.383,-0.38,0.13,0.33,0.44,0.04,-0.73,-0.41,-0.09,0.86,-0.99,-0.19,-0.53,-1.23,-0.02,0.87,-0.42,-0.12,0.89,0.00,4.00
90.392,-0.38,0.13,0.33,0.44,0.04,-0.73,-0.41,-0.09,0.86,-0.99,-0.19,-0.53,-1.23,-0.02,0.87,-0.42,-0.12,0.89,0.00,4.00
90.402,-0.38,0.13,0.33,0.44,0.04,-0.73,-0.41,-0.09,0.86,-0.99,-0.19,-0.53,-1.23,-0.02,0.87,-0.42,-0.12,0.89,0.00,5.00
90.411,-0.38,0.13,0.33,0.44,0.04,-0.73,-0.41,-0.09,0.86,-0.94,-0.14,-0.42,-1.23,-0.02,0.87,-0.42,-0.12,0.89,0.00,5.00
90.422,-0.38,0.13,0.33,0.38,0.06,-0.67,-0.41,-0.09,0.86,-0.94,-0.14,-0.42,-1.23,-0.02,0.87,-0.42,-0.12,0.89,0.00,5.00
90.432,-0.38,0.13,0.33,0.38,0.06,-0.67,-0.41,-0.09,0.86,-0.94,-0.14,-0.42,-1.23,-0.02,0.87,-0.42,-0.12,0.89,0.00,5.00
90.441,-0.38,0.13,0.33,0.38,0.06,-0.67,-0.41,-0.09,0.86,-0.94,-0.14,-0.42,-1.23,-0.02,0.87,-0.42,-0.12,0.89,0.00,5.00
90.451,-0.38,0.13,0.33,0.38,0.06,-0.67,-0.41,-0.09,0.86,-0.94,-0.14,-0.42,-1.23,-0.02,0.87,-0.42,-0.12,0.89,0.00,5.00
90.46,-0.38,0.13,0.33,0.38,0.06,-0.67,-0.41,-0.09,0.86,-0.94,-0.14,-0.42,-1.23,-0.02,0.87,-0.42,-0.12,0.89,0.00,5.00
90.471,-0.38,0.13,0.33,0.38,0.06,-0.67,-0.41,-0.09,0.86,-0.94,-0.14,-0.42,-1.23,-0.02,0.87,-0.36,-0.03,0.91,0.00,5.00
90.48,-0.27,0.07,0.28,0.38,0.06,-0.67,-0.41,-0.09,0.86,-0.94,-0.14,-0.42,-1.23,-0.02,0.87,-0.36,-0.03,0.91,0.00,5.00
90.49,-0.27,0.07,0.28,0.38,0.06,-0.67,-0.41,-0.09,0.86,-0.94,-0.14,-0.42,-1.23,-0.02,0.87,-0.36,-0.03,0.91,0.00,5.00
90.501,-0.27,0.07,0.28,0.38,0.06,-0.67,-0.41,-0.09,0.86,-0.94,-0.14,-0.42,-1.23,-0.02,0.87,-0.36,-0.03,0.91,0.00,4.00
90.509,-0.27,0.07,0.28,0.38,0.06,-0.67,-0.42,0.01,0.86,-0.94,-0.14,-0.42,-1.23,-0.06,0.89,-0.36,-0.03,0.91,0.00,5.00
90.52,-0.27,0.07,0.28,0.38,0.06,-0.67,-0.42,0.01,0.86,-1.04,-0.26,-0.54,-1.23,-0.06,0.89,-0.36,-0.03,0.91,0.00,5.00
90.529,-0.27,0.07,0.28,0.38,0.06,-0.67,-0.42,0.01,0.86,-1.04,-0.26,-0.54,-1.23,-0.06,0.89,-0.36,-0.03,0.91,0.00,5.00
90.539,-0.27,0.07,0.28,0.38,0.06,-0.67,-0.42,0.01,0.86,-1.04,-0.26,-0.54,-1.23,-0.06,0.89,-0.36,-0.03,0.91,0.00,5.00
90.548,-0.27,0.07,0.28,0.48,-0.05,-0.80,-0.42,0.01,0.86,-1.04,-0.26,-0.54,-1.23,-0.06,0.89,-0.36,-0.03,0.91,0.00,5.00
90.559,-0.27,0.07,0.28,0.48,-0.05,-0.80,-0.42,0.01,0.86,-1.04,-0.26,-0.54,-1.23,-0.06,0.89,-0.36,-0.03,0.91,0.00,5.00
90.568,-0.27,0.07,0.28,0.48,-0.05,-0.80,-0.42,0.01,0.86,-1.04,-0.26,-0.54,-1.36,-0.00,0.86,-0.36,-0.03,0.91,0.00,5.00
90.578,-0.27,0.07,0.28,0.48,-0.05,-0.80,-0.42,0.01,0.86,-1.04,-0.26,-0.54,-1.36,-0.00,0.86,-0.36,-0.03,0.91,0.00,5.00
90.587,-0.27,0.07,0.28,0.48,-0.05,-0.80,-0.42,0.01,0.86,-1.04,-0.26,-0.54,-1.36,-0.00,0.86,-0.47,-0.05,0.88,0.00,5.00
90.597,-0.27,0.07,0.28,0.48,-0.05,-0.80,-0.42,0.01,0.86,-1.04,-0.26,-0.54,-1.36,-0.00,0.86,-0.47,-0.05,0.88,0.00,5.00
90.608,-0.27,0.07,0.28,0.48,-0.05,-0.80,-0.42,0.01,0.86,-1.04,-0.26,-0.54,-1.36,-0.00,0.86,-0.47,-0.05,0.88,0.00,5.00
90.617,-0.31,0.18,0.29,0.48,-0.05,-0.80,-0.42,0.01,0.86,-1.04,-0.26,-0.54,-1.36,-0.00,0.86,-0.47,-0.05,0.88,0.00,5.00
90.627,-0.31,0.18,0.29,0.48,-0.05,-0.80,-0.51,-0.03,0.82,-1.04,-0.26,-0.54,-1.36,-0.00,0.86,-0.47,-0.05,0.88,0.00,4.00
90.636,-0.31,0.18,0.29,0.48,-0.05,-0.80,-0.51,-0.03,0.82,-0.98,-0.28,-0.57,-1.36,-0.00,0.86,-0.47,-0.05,0.88,0.00,5.00
90.647,-0.31,0.18,0.29,0.48,-0.05,-0.80,-0.51,-0.03,0.82,-0.98,-0.28,-0.57,-1.36,-0.00,0.86,-0.47,-0.05,0.88,0.00,5.00
90.657,-0.31,0.18,0.29,0.48,-0.05,-0.80,-0.51,-0.03,0.82,-0.98,-0.28,-0.57,-1.36,-0.00,0.86,-0.47,-0.05,0.88,0.00,4.00
90.666,-0.31,0.18,0.29,0.53,0.01,-0.76,-0.51,-0.03,0.82,-0.98,-0.28,-0.57,-1.36,-0.00,0.86,-0.47,-0.05,0.88,0.00,4.00
90.676,-0.31,0.18,0.29,0.53,0.01,-0.76,-0.51,-0.03,0.82,-0.98,-0.28,-0.57,-1.36,-0.00,0.86,-0.47,-0.05,0.88,0.00,4.00
90.685,-0.31,0.18,0.29,0.53,0.01,-0.76,-0.51,-0.03,0.82,-0.98,-0.28,-0.57,-1.36,-0.00,0.86,-0.47,-0.05,0.88,0.00,5.00
90.696,-0.31,0.18,0.29,0.53,0.01,-0.76,-0.51,-0.03,0.82,-0.98,-0.28,-0.57,-1.36,-0.00,0.86,-0.47,-0.05,0.88,0.00,5.00
90.705,-0.31,0.18,0.29,0.53,0.01,-0.76,-0.51,-0.03,0.82,-0.98,-0.28,-0.57,-1.36,-0.00,0.86,-0.49,-0.07,0.84,0.00,5.00
90.715,-0.31,0.18,0.29,0.53,0.01,-0.76,-0.51,-0.03,0.82,-0.98,-0.28,-0.57,-1.36,-0.00,0.86,-0.49,-0.07,0.84,0.00,5.00
90.724,-0.32,0.18,0.27,0.53,0.01,-0.76,-0.51,-0.03,0.82,-0.98,-0.28,-0.57,-1.36,-0.00,0.86,-0.49,-0.07,0.84,0.00,5.00
90.734,-0.32,0.18,0.27,0.53,0.01,-0.76,-0.51,-0.03,0.82,-0.98,-0.28,-0.57,-1.36,-0.00,0.86,-0.49,-0.07,0.84,0.00,5.00
90.745,-0.32,0.18,0.27,0.53,0.01,-0.76,-0.51,-0.03,0.82,-0.98,-0.28,-0.57,-1.36,-0.00,0.86,-0.49,-0.07,0.84,0.00,5.00
90.754,-0.32,0.18,0.27,0.53,0.01,-0.76,-0.51,-0.03,0.82,-0.99,-0.21,-0.53,-1.36,-0.00,0.86,-0.49,-0.07,0.84,0.00,5.00
90.764,-0.32,0.18,0.27,0.53,0.01,-0.76,-0.47,-0.04,0.80,-0.99,-0.21,-0.53,-1.36,-0.00,0.86,-0.49,-0.07,0.84,0.00,5.00
90.773,-0.32,0.18,0.27,0.46,0.00,-0.75,-0.47,-0.04,0.80,-0.99,-0.21,-0.53,-1.36,-0.00,0.86,-0.49,-0.07,0.84,0.00,5.00
90.784,-0.32,0.18,0.27,0.46,0.00,-0.75,-0.47,-0.04,0.80,-0.99,-0.21,-0.53,-1.36,-0.00,0.86,-0.49,-0.07,0.84,0.00,5.00
90.793,-0.32,0.18,0.27,0.46,0.00,-0.75,-0.47,-0.04,0.80,-0.99,-0.21,-0.53,-1.36,-0.00,0.86,-0.49,-0.07,0.84,0.00,4.00
90.803,-0.32,0.18,0.27,0.46,0.00,-0.75,-0.47,-0.04,0.80,-0.99,-0.21,-0.53,-1.36,-0.00,0.86,-0.49,-0.07,0.84,0.00,4.00
90.813,-0.32,0.18,0.27,0.46,0.00,-0.75,-0.47,-0.04,0.80,-0.99,-0.21,-0.53,-1.36,-0.00,0.86,-0.45,-0.07,0.89,0.00,5.00
90.823,-0.32,0.18,0.27,0.46,0.00,-0.75,-0.47,-0.04,0.80,-0.99,-0.21,-0.53,-1.36,-0.00,0.86,-0.45,-0.07,0.89,0.00,5.00
90.833,-0.33,0.13,0.33,0.46,0.00,-0.75,-0.47,-0.04,0.80,-0.99,-0.21,-0.53,-1.36,-0.00,0.86,-0.45,-0.07,0.89,0.00,5.00
90.842,-0.33,0.13,0.33,0.46,0.00,-0.75,-0.47,-0.04,0.80,-0.99,-0.21,-0.53,-1.36,-0.00,0.86,-0.45,-0.07,0.89,0.00,5.00
90.852,-0.33,0.13,0.33,0.46,0.00,-0.75,-0.47,-0.04,0.80,-0.95,-0.24,-0.55,-1.37,-0.05,0.88,-0.45,-0.07,0.89,0.00,5.00
90.862,-0.33,0.13,0.33,0.46,0.00,-0.75,-0.47,-0.04,0.80,-0.95,-0.24,-0.55,-1.37,-0.05,0.88,-0.45,-0.07,0.89,0.00,5.00
90.872,-0.33,0.13,0.33,0.46,0.00,-0.75,-0.47,-0.04,0.80,-0.95,-0.24,-0.55,-1.37,-0.05,0.88,-0.45,-0.07,0.89,0.00,5.00
90.881,-0.33,0.13,0.33,0.50,0.03,-0.76,-0.49,-0.06,0.86,-0.95,-0.24,-0.55,-1.37,-0.05,0.88,-0.45,-0.07,0.89,0.00,5.00
90.891,-0.33,0.13,0.33,0.50,0.03,-0.76,-0.49,-0.06,0.86,-0.95,-0.24,-0.55,-1.37,-0.05,0.88,-0.45,-0.07,0.89,0.00,5.00
90.901,-0.33,0.13,0.33,0.50,0.03,-0.76,-0.49,-0.06,0.86,-0.95,-0.24,-0.55,-1.37,-0.05,0.88,-0.45,-0.07,0.89,0.00,5.00
90.911,-0.33,0.13,0.33,0.50,0.03,-0.76,-0.49,-0.06,0.86,-0.95,-0.24,-0.55,-1.37,-0.05,0.88,-0.45,-0.07,0.89,0.00,5.00
90.921,-0.33,0.13,0.33,0.50,0.03,-0.76,-0.49,-0.06,0.86,-0.95,-0.24,-0.55,-1.37,-0.05,0.88,-0.45,-0.07,0.89,0.00,5.00
90.93,-0.33,0.13,0.33,0.50,0.03,-0.76,-0.49,-0.06,0.86,-0.95,-0.24,-0.55,-1.37,-0.05,0.88,-0.45,-0.07,0.89,0.00,5.00
90.94,-0.34,0.15,0.29,0.50,0.03,-0.76,-0.49,-0.06,0.86,-0.95,-0.24,-0.55,-1.37,-0.05,0.88,-0.45,-0.07,0.89,0.00,5.00
90.949,-0.34,0.15,0.29,0.50,0.03,-0.76,-0.49,-0.06,0.86,-0.95,-0.24,-0.55,-1.37,-0.05,0.88,-0.45,-0.07,0.89,0.00,5.00
90.959,-0.34,0.15,0.29,0.50,0.03,-0.76,-0.49,-0.06,0.86,-0.95,-0.24,-0.55,-1.37,-0.05,0.88,-0.49,-0.09,0.89,0.00,5.00
90.97,-0.34,0.15,0.29,0.50,0.03,-0.76,-0.49,-0.06,0.86,-0.95,-0.24,-0.55,-1.37,-0.05,0.88,-0.49,-0.09,0.89,0.00,5.00
90.979,-0.34,0.15,0.29,0.50,0.03,-0.76,-0.49,-0.06,0.86,-0.95,-0.24,-0.55,-1.37,-0.05,0.88,-0.49,-0.09,0.89,0.00,5.00
90.989,-0.34,0.15,0.29,0.50,0.03,-0.76,-0.49,-0.06,0.86,-0.95,-0.24,-0.55,-1.37,-0.05,0.88,-0.49,-0.09,0.89,0.00,5.00
90.998,-0.34,0.15,0.29,0.50,0.03,-0.76,-0.58,-0.04,0.83,-0.95,-0.24,-0.55,-1.37,-0.05,0.88,-0.49,-0.09,0.89,0.00,5.00
91.009,-0.34,0.15,0.29,0.59,0.01,-0.78,-0.58,-0.04,0.83,-0.95,-0.24,-0.55,-1.37,-0.05,0.88,-0.49,-0.09,0.89,0.00,5.00
91.018,-0.34,0.15,0.29,0.59,0.01,-0.78,-0.58,-0.04,0.83,-0.94,-0.32,-0.57,-1.37,-0.05,0.88,-0.49,-0.09,0.89,0.00,5.00
91.028,-0.34,0.15,0.29,0.59,0.01,-0.78,-0.58,-0.04,0.83,-0.94,-0.32,-0.57,-1.37,-0.05,0.88,-0.49,-0.09,0.89,0.00,5.00
91.037,-0.34,0.15,0.29,0.59,0.01,-0.78,-0.58,-0.04,0.83,-0.94,-0.32,-0.57,-1.37,-0.05,0.88,-0.49,-0.09,0.89,0.00,5.00
91.047,-0.34,0.15,0.29,0.59,0.01,-0.78,-0.58,-0.04,0.83,-0.94,-0.32,-0.57,-1.37,-0.05,0.88,-0.49,-0.09,0.89,0.00,5.00
91.058,-0.34,0.15,0.29,0.59,0.01,-0.78,-0.58,-0.04,0.83,-0.94,-0.32,-0.57,-1.37,-0.05,0.88,-0.58,-0.08,0.88,0.00,5.00
91.067,-0.34,0.25,0.30,0.59,0.01,-0.78,-0.58,-0.04,0.83,-0.94,-0.32,-0.57,-1.37,-0.05,0.88,-0.58,-0.08,0.88,0.00,5.00
91.077,-0.34,0.25,0.30,0.59,0.01,-0.78,-0.58,-0.04,0.83,-0.94,-0.32,-0.57,-1.37,-0.05,0.88,-0.58,-0.08,0.88,0.00,5.00
91.086,-0.34,0.25,0.30,0.59,0.01,-0.78,-0.58,-0.04,0.83,-0.94,-0.32,-0.57,-1.37,-0.05,0.88,-0.58,-0.08,0.88,0.00,5.00
91.096,-0.34,0.25,0.30,0.59,0.01,-0.78,-0.58,-0.04,0.83,-0.94,-0.32,-0.57,-1.37,-0.05,0.88,-0.58,-0.08,0.88,0.00,5.00
91.105,-0.34,0.25,0.30,0.59,0.01,-0.78,-0.58,-0.04,0.83,-0.94,-0.32,-0.57,-1.37,-0.05,0.88,-0.58,-0.08,0.88,0.00,5.00
91.116,-0.34,0.25,0.30,0.59,0.01,-0.78,-0.61,-0.05,0.81,-0.94,-0.32,-0.57,-1.37,-0.05,0.88,-0.58,-0.08,0.88,0.00,5.00
91.126,-0.34,0.25,0.30,0.59,0.01,-0.78,-0.61,-0.05,0.81,-0.92,-0.32,-0.56,-1.37,-0.05,0.88,-0.58,-0.08,0.88,0.00,5.00
91.135,-0.34,0.25,0.30,0.63,0.01,-0.74,-0.61,-0.05,0.81,-0.92,-0.32,-0.56,-1.37,-0.05,0.88,-0.58,-0.08,0.88,0.00,5.00
91.146,-0.34,0.25,0.30,0.63,0.01,-0.74,-0.61,-0.05,0.81,-0.92,-0.32,-0.56,-1.37,-0.05,0.88,-0.58,-0.08,0.88,0.00,5.00
91.154,-0.34,0.25,0.30,0.63,0.01,-0.74,-0.61,-0.05,0.81,-0.92,-0.32,-0.56,-1.37,-0.05,0.88,-0.58,-0.08,0.88,0.00,5.00
91.165,-0.34,0.25,0.30,0.63,0.01,-0.74,-0.61,-0.05,0.81,-0.92,-0.32,-0.56,-1.37,-0.05,0.88,-0.58,-0.08,0.85,0.00,5.00
91.174,-0.34,0.25,0.30,0.63,0.01,-0.74,-0.61,-0.05,0.81,-0.92,-0.32,-0.56,-1.37,-0.05,0.88,-0.58,-0.08,0.85,0.00,5.00
91.184,-0.34,0.25,0.30,0.63,0.01,-0.74,-0.61,-0.05,0.81,-0.92,-0.32,-0.56,-1.37,-0.05,0.88,-0.58,-0.08,0.85,0.00,5.00
91.193,-0.34,0.22,0.29,0.63,0.01,-0.74,-0.61,-0.05,0.81,-0.92,-0.32,-0.56,-1.37,-0.05,0.88,-0.58,-0.08,0.85,0.00,5.00
91.204,-0.34,0.22,0.29,0.63,0.01,-0.74,-0.61,-0.05,0.81,-0.92,-0.32,-0.56,-1.37,-0.05,0.88,-0.58,-0.08,0.85,0.00,5.00
91.214,-0.34,0.22,0.29,0.63,0.01,-0.74,-0.61,-0.05,0.81,-0.92,-0.32,-0.56,-1.37,-0.05,0.88,-0.58,-0.08,0.85,0.00,5.00
91.223,-0.34,0.22,0.29,0.63,0.01,-0.74,-0.61,-0.05,0.81,-0.92,-0.32,-0.56,-1.37,-0.05,0.88,-0.58,-0.08,0.85,0.00,5.00
91.233,-0.34,0.22,0.29,0.60,0.02,-0.74,-0.61,-0.05,0.81,-0.92,-0.32,-0.56,-1.37,-0.05,0.88,-0.58,-0.08,0.85,0.00,5.00
91.242,-0.34,0.22,0.29,0.60,0.02,-0.74,-0.60,-0.06,0.80,-0.92,-0.32,-0.56,-1.37,-0.05,0.88,-0.58,-0.08,0.85,0.00,5.00
91.253,-0.34,0.22,0.29,0.60,0.02,-0.74,-0.60,-0.06,0.80,-0.92,-0.32,-0.56,-1.37,-0.05,0.88,-0.58,-0.08,0.85,0.00,5.00
91.262,-0.34,0.22,0.29,0.60,0.02,-0.74,-0.60,-0.06,0.80,-0.92,-0.32,-0.56,-1.37,-0.05,0.88,-0.58,-0.08,0.85,0.00,5.00
91.272,-0.34,0.22,0.29,0.60,0.02,-0.74,-0.60,-0.06,0.80,-0.93,-0.28,-0.55,-1.37,-0.05,0.88,-0.58,-0.09,0.87,0.00,5.00
91.283,-0.34,0.22,0.29,0.60,0.02,-0.74,-0.60,-0.06,0.80,-0.93,-0.28,-0.55,-1.37,-0.05,0.88,-0.58,-0.09,0.87,0.00,5.00
